species_code,scientific_name,recording_id,safe_id,focal_channel,channel_scores,species_score,birdnet_conf,bout_snr,bout_ndsi,bout_quality,rank_score,bout_idx,bout_onset,bout_offset,bout_duration,n_notes,total_note_dur,silence_ratio,notes_json,method
comkin1,Alcedo atthis,xc:310867,xc_310867,1,"[0.0, 0.999495, 0.105743, 0.03251]",0.9995,0.9995,28.23,0.9999,0.9958,0.995262,27,90.05,94.4,4.35,8,3.32,0.2368,"[[90.05, 90.32], [90.5, 90.88], [90.97, 91.08], [91.24, 91.34], [91.42, 91.53], [91.78, 93.29], [93.48, 94.22], [94.3, 94.4]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:331886,xc_331886,1,"[0.0, 0.998436, 0.0, 0.0]",0.9984,0.9984,28.56,1.0,0.9962,0.994601,13,38.8,40.27,1.47,2,1.37,0.068,"[[38.8, 39.14], [39.24, 40.27]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:288219,xc_288219,1,"[0.0, 0.998917, 0.0, 0.0]",0.9989,0.9989,28.43,0.9985,0.9953,0.994192,19,32.54,33.92,1.38,3,0.7,0.4928,"[[32.54, 32.77], [33.07, 33.16], [33.54, 33.92]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:686539,xc_686539,0,"[0.998714, 0.0, 0.0, 0.0]",0.9987,0.9987,27.66,0.9999,0.995,0.993686,3,9.72,10.44,0.72,2,0.53,0.2639,"[[9.72, 10.07], [10.26, 10.44]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:288219,xc_288219,1,"[0.0, 0.998917, 0.0, 0.0]",0.9989,0.9989,26.4,0.9981,0.9918,0.990737,2,4.26,6.11,1.85,5,0.95,0.4865,"[[4.26, 4.4], [4.78, 4.98], [5.12, 5.38], [5.58, 5.85], [6.03, 6.11]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:331886,xc_331886,1,"[0.0, 0.998436, 0.0, 0.0]",0.9984,0.9984,26.16,1.0,0.9922,0.990631,4,15.32,18.0,2.68,1,2.68,0.0,"[[15.32, 18.0]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:288219,xc_288219,1,"[0.0, 0.998917, 0.0, 0.0]",0.9989,0.9989,26.08,0.9988,0.9914,0.990356,1,2.51,3.85,1.34,3,1.06,0.209,"[[2.51, 2.87], [3.1, 3.59], [3.64, 3.85]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:795701,xc_795701,1,"[0.0, 0.998733, 0.0, 0.0]",0.9987,0.9987,25.93,0.9999,0.9916,0.990355,7,24.84,26.11,1.27,3,1.04,0.1811,"[[24.84, 25.22], [25.29, 25.58], [25.74, 26.11]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:591060,xc_591060,0,"[0.999783, 0.114226, 0.0, 0.013584]",0.9998,0.9998,24.89,1.0,0.9886,0.988436,0,0.32,8.09,7.77,3,7.5,0.0347,"[[0.32, 5.16], [5.38, 6.24], [6.29, 8.09]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:401455,xc_401455,0,"[0.99977, 0.0, 0.0, 0.0]",0.9998,0.9998,24.86,1.0,0.9885,0.988343,0,0.02,2.25,2.23,4,1.79,0.1973,"[[0.02, 0.56], [0.75, 1.13], [1.28, 1.75], [1.85, 2.25]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:632931,xc_632931,0,"[0.999326, 0.0, 0.0, 0.0]",0.9993,0.9993,25.01,0.9999,0.989,0.988337,2,5.44,7.23,1.79,2,1.72,0.0391,"[[5.44, 6.29], [6.36, 7.23]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:331886,xc_331886,1,"[0.0, 0.998436, 0.0, 0.0]",0.9984,0.9984,25.27,1.0,0.9898,0.988264,12,36.74,38.39,1.65,2,1.44,0.1273,"[[36.74, 36.98], [37.19, 38.39]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:288219,xc_288219,1,"[0.0, 0.998917, 0.0, 0.0]",0.9989,0.9989,25.47,0.997,0.9889,0.98784,20,34.53,36.61,2.08,6,1.11,0.4663,"[[34.53, 34.72], [35.08, 35.37], [35.52, 35.94], [36.0, 36.04], [36.38, 36.42], [36.48, 36.61]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:498608,xc_498608,0,"[0.996052, 0.0, 0.0, 0.0]",0.9961,0.9961,25.87,1.0,0.9915,0.987633,0,0.66,1.18,0.52,1,0.52,0.0,"[[0.66, 1.18]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:798304,xc_798304,0,"[0.992737, 0.0, 0.0, 0.029742]",0.9927,0.9927,26.02,0.9998,0.9918,0.984556,4,11.22,12.2,0.98,3,0.69,0.2959,"[[11.22, 11.27], [11.37, 11.92], [12.11, 12.2]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:287560,xc_287560,0,"[0.990317, 0.688961, 0.018395, 0.0]",0.9903,0.9903,27.18,0.9997,0.9941,0.98448,1,7.64,7.86,0.22,1,0.22,0.0,"[[7.64, 7.86]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:591054,xc_591054,0,"[0.999519, 0.0, 0.0, 0.0]",0.9995,0.9995,23.92,1.0,0.9849,0.984377,2,2.98,6.0,3.02,4,2.62,0.1325,"[[2.98, 3.83], [3.92, 4.04], [4.13, 5.0], [5.22, 6.0]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:795701,xc_795701,1,"[0.0, 0.998733, 0.0, 0.0]",0.9987,0.9987,23.92,0.9999,0.9848,0.983564,10,28.75,29.28,0.53,1,0.53,0.0,"[[28.75, 29.28]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:287560,xc_287560,0,"[0.990317, 0.688961, 0.018395, 0.0]",0.9903,0.9903,26.33,0.9997,0.9925,0.982835,0,2.76,4.77,2.01,5,1.35,0.3284,"[[2.76, 2.85], [3.05, 3.33], [3.45, 3.7], [3.76, 4.31], [4.59, 4.77]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:544658,xc_544658,0,"[0.999686, 0.0, 0.0, 0.0]",0.9997,0.9997,23.5,1.0,0.9829,0.982578,0,0.07,6.63,6.56,12,4.98,0.2409,"[[0.07, 0.55], [0.66, 1.0], [1.16, 1.68], [1.74, 2.1], [2.31, 3.13], [3.35, 4.1], [4.33, 4.65], [4.81, 5.16], [5.23, 5.48], [5.57, 5.83], [5.9, 6.1], [6.3, 6.63]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:798304,xc_798304,0,"[0.992737, 0.0, 0.0, 0.029742]",0.9927,0.9927,25.11,0.9999,0.9893,0.982085,7,14.42,15.42,1.0,2,0.93,0.07,"[[14.42, 14.97], [15.04, 15.42]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:716236,xc_716236,0,"[0.991284, 0.0, 0.0, 0.0]",0.9913,0.9913,25.58,0.9996,0.9906,0.981954,13,24.9,26.37,1.47,4,0.63,0.5714,"[[24.9, 24.99], [25.23, 25.6], [25.87, 25.99], [26.32, 26.37]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:795701,xc_795701,1,"[0.0, 0.998733, 0.0, 0.0]",0.9987,0.9987,23.41,0.9999,0.9824,0.981096,5,11.65,17.14,5.49,6,4.91,0.1056,"[[11.65, 11.94], [12.0, 12.92], [13.04, 13.16], [13.33, 13.62], [13.8, 14.27], [14.32, 17.14]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:800955,xc_800955,1,"[0.0, 0.984591, 0.0, 0.0]",0.9846,0.9846,29.03,0.9995,0.9964,0.981077,13,27.51,28.32,0.81,3,0.49,0.3951,"[[27.51, 27.72], [27.86, 28.11], [28.29, 28.32]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:795701,xc_795701,1,"[0.0, 0.998733, 0.0, 0.0]",0.9987,0.9987,23.2,0.9998,0.9812,0.979915,13,34.01,37.67,3.66,10,2.0,0.4536,"[[34.01, 34.13], [34.41, 34.8], [35.0, 35.2], [35.28, 35.6], [35.86, 36.06], [36.26, 36.33], [36.45, 36.65], [36.91, 37.08], [37.26, 37.37], [37.45, 37.67]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:288219,xc_288219,1,"[0.0, 0.998917, 0.0, 0.0]",0.9989,0.9989,23.34,0.9972,0.9807,0.979644,3,6.77,9.14,2.37,5,1.42,0.4008,"[[6.77, 7.13], [7.43, 7.46], [7.73, 7.97], [8.29, 8.78], [8.84, 9.14]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:287560,xc_287560,0,"[0.990317, 0.688961, 0.018395, 0.0]",0.9903,0.9903,24.8,0.9999,0.9883,0.978708,3,10.36,10.57,0.21,1,0.21,0.0,"[[10.36, 10.57]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:460195,xc_460195,0,"[0.976096, 0.0, 0.0, 0.0]",0.9761,0.9761,49.63,1.0,1.0,0.976088,3,4.86,5.48,0.62,2,0.52,0.1613,"[[4.86, 5.0], [5.1, 5.48]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:460195,xc_460195,0,"[0.976096, 0.0, 0.0, 0.0]",0.9761,0.9761,37.75,1.0,0.9998,0.975859,4,6.34,6.56,0.22,1,0.22,0.0,"[[6.34, 6.56]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:596986,xc_596986,0,"[0.998574, 0.0, 0.0, 0.0]",0.9986,0.9986,22.54,0.9997,0.9772,0.975794,26,50.22,56.9,6.68,7,5.94,0.1108,"[[50.22, 52.33], [52.4, 52.67], [52.82, 53.06], [53.15, 54.94], [55.21, 55.41], [55.52, 55.7], [55.75, 56.9]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:460195,xc_460195,0,"[0.976096, 0.0, 0.0, 0.0]",0.9761,0.9761,36.56,1.0,0.9996,0.975757,0,0.09,0.9,0.81,2,0.74,0.0864,"[[0.09, 0.18], [0.25, 0.9]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:460195,xc_460195,0,"[0.976096, 0.0, 0.0, 0.0]",0.9761,0.9761,32.8,1.0,0.9989,0.975049,1,1.69,2.43,0.74,2,0.42,0.4324,"[[1.69, 1.88], [2.2, 2.43]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:463076,xc_463076,0,"[0.999648, 0.0, 0.0, 0.0]",0.9996,0.9996,21.98,0.9999,0.9732,0.97277,0,0.02,7.15,7.13,8,6.43,0.0982,"[[0.02, 0.08], [0.17, 0.53], [0.58, 2.86], [3.0, 3.25], [3.3, 4.58], [4.76, 5.24], [5.33, 6.9], [7.0, 7.15]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:185682,xc_185682,0,"[0.997427, 0.0, 0.0, 0.0]",0.9974,0.9974,22.24,1.0,0.9752,0.972628,1,2.16,6.61,4.45,12,2.81,0.3685,"[[2.16, 2.41], [2.54, 2.88], [2.93, 3.1], [3.39, 3.61], [3.82, 4.04], [4.25, 4.43], [4.48, 4.67], [4.83, 5.11], [5.17, 5.33], [5.38, 5.46], [5.69, 5.82], [6.02, 6.61]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:381952,xc_381952,0,"[0.999611, 0.0, 0.0, 0.0]",0.9996,0.9996,21.65,0.9998,0.9705,0.970072,0,0.05,3.14,3.09,7,1.52,0.5081,"[[0.05, 0.11], [0.23, 0.65], [1.0, 1.1], [1.34, 1.71], [2.1, 2.19], [2.53, 2.89], [3.02, 3.14]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:982037,xc_982037,0,"[0.993415, 0.0, 0.0, 0.0]",0.9934,0.9934,22.45,0.999,0.9762,0.969728,1,4.08,4.49,0.41,1,0.41,0.0,"[[4.08, 4.49]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:172868,xc_172868,1,"[0.021476, 0.990922, 0.005868, 0.008921]",0.9909,0.9909,22.81,0.9992,0.9786,0.969672,28,53.04,54.56,1.52,3,1.21,0.2039,"[[53.04, 53.77], [53.82, 54.2], [54.46, 54.56]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:814346,xc_814346,0,"[0.989293, 0.0, 0.00582, 0.0]",0.9893,0.9893,22.99,1.0,0.9801,0.969583,1,2.01,2.67,0.66,1,0.66,0.0,"[[2.01, 2.67]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:287560,xc_287560,0,"[0.990317, 0.688961, 0.018395, 0.0]",0.9903,0.9903,22.6,0.9993,0.9773,0.967854,2,9.51,9.76,0.25,1,0.25,0.0,"[[9.51, 9.76]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:800955,xc_800955,1,"[0.0, 0.984591, 0.0, 0.0]",0.9846,0.9846,23.33,0.9999,0.9819,0.966796,14,30.24,31.27,1.03,3,0.6,0.4175,"[[30.24, 30.56], [30.88, 31.1], [31.21, 31.27]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:1034744,xc_1034744,0,"[0.999733, 0.020291, 0.0, 0.0]",0.9997,0.9997,21.24,1.0,0.9668,0.966481,2,1.5,7.15,5.65,5,5.26,0.069,"[[1.5, 4.48], [4.55, 5.11], [5.16, 5.85], [6.03, 6.22], [6.31, 7.15]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:460195,xc_460195,0,"[0.976096, 0.0, 0.0, 0.0]",0.9761,0.9761,24.75,1.0,0.9882,0.964553,2,3.39,3.64,0.25,1,0.25,0.0,"[[3.39, 3.64]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:172868,xc_172868,1,"[0.021476, 0.990922, 0.005868, 0.008921]",0.9909,0.9909,22.05,0.9978,0.9728,0.963922,10,22.83,23.29,0.46,1,0.46,0.0,"[[22.83, 23.29]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:706762,xc_706762,0,"[0.96845, 0.0, 0.0, 0.0]",0.9685,0.9685,27.27,0.9998,0.9943,0.962993,18,21.45,22.02,0.57,2,0.37,0.3509,"[[21.45, 21.76], [21.96, 22.02]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:706762,xc_706762,0,"[0.96845, 0.0, 0.0, 0.0]",0.9685,0.9685,27.29,0.9982,0.9935,0.962253,14,14.76,17.87,3.11,8,1.83,0.4116,"[[14.76, 14.95], [15.04, 15.12], [15.24, 15.57], [15.76, 16.34], [16.49, 16.75], [16.96, 17.0], [17.28, 17.6], [17.84, 17.87]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:942730,xc_942730,0,"[0.998012, 0.0, 0.0, 0.090354]",0.998,0.998,20.98,0.9994,0.9639,0.96201,1,10.07,11.01,0.94,3,0.4,0.5745,"[[10.07, 10.36], [10.6, 10.65], [10.95, 11.01]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:596986,xc_596986,0,"[0.998574, 0.0, 0.0, 0.0]",0.9986,0.9986,20.56,0.9986,0.9589,0.957553,25,47.65,49.71,2.06,2,1.8,0.1262,"[[47.65, 49.18], [49.44, 49.71]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:706762,xc_706762,0,"[0.96845, 0.0, 0.0, 0.0]",0.9685,0.9685,24.82,0.9999,0.9883,0.957213,13,13.0,13.43,0.43,1,0.43,0.0,"[[13.0, 13.43]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:706762,xc_706762,0,"[0.96845, 0.0, 0.0, 0.0]",0.9685,0.9685,25.11,0.9966,0.9877,0.956579,7,5.44,6.97,1.53,5,0.64,0.5817,"[[5.44, 5.49], [5.78, 5.87], [5.95, 6.15], [6.5, 6.56], [6.73, 6.97]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:778374,xc_778374,0,"[0.996527, 0.0, 0.0, 0.0]",0.9965,0.9965,20.47,0.9992,0.9582,0.954797,0,0.04,1.34,1.3,4,0.85,0.3462,"[[0.04, 0.08], [0.35, 0.75], [0.84, 1.11], [1.2, 1.34]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:146468,xc_146468,0,"[0.983869, 0.0, 0.0, 0.0]",0.9839,0.9839,21.51,1.0,0.9693,0.953685,1,8.02,9.88,1.86,1,1.86,0.0,"[[8.02, 9.88]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:800955,xc_800955,1,"[0.0, 0.984591, 0.0, 0.0]",0.9846,0.9846,21.38,0.9996,0.9679,0.953019,1,9.83,10.74,0.91,3,0.74,0.1868,"[[9.83, 10.01], [10.08, 10.43], [10.53, 10.74]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:425999,xc_425999,0,"[0.995701, 0.0, 0.008573, 0.0]",0.9957,0.9957,20.42,0.9978,0.9569,0.952774,4,13.32,15.47,2.15,5,1.62,0.2465,"[[13.32, 13.93], [14.0, 14.33], [14.53, 14.72], [14.87, 15.14], [15.25, 15.47]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:118166,xc_118166,1,"[0.0, 0.999721, 0.0, 0.0]",0.9997,0.9997,20.02,1.0,0.9528,0.952514,3,8.14,9.96,1.82,4,1.4,0.2308,"[[8.14, 8.37], [8.49, 8.75], [8.93, 9.59], [9.71, 9.96]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:800955,xc_800955,1,"[0.0, 0.984591, 0.0, 0.0]",0.9846,0.9846,21.01,0.9998,0.9645,0.949636,6,16.7,18.09,1.39,3,0.76,0.4532,"[[16.7, 16.73], [17.03, 17.29], [17.62, 18.09]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:660702,xc_660702,0,"[0.950857, 0.0, 0.0, 0.0]",0.9509,0.9509,30.42,1.0,0.9978,0.948824,1,1.94,2.57,0.63,2,0.29,0.5397,"[[1.94, 2.18], [2.52, 2.57]]",bird-mixit+tweetynet
comkin1,Alcedo atthis,xc:544658,xc_544658,0,"[0.999686, 0.0, 0.0, 0.0]",0.9997,0.9997,19.73,1.0,0.9488,0.948539,3,11.42,13.93,2.51,4,2.11,0.1594,"[[11.42, 11.88], [12.09, 12.99], [13.09, 13.71], [13.8, 13.93]]",bird-mixit+tweetynet
compoc,Aythya ferina,xc:609398,xc_609398,0,"[0.999598, 0.926804, 0.115658, 0.940153]",0.9996,0.9996,28.16,0.9817,0.9866,0.986191,52,154.5,156.59,2.09,8,1.03,0.5072,"[[154.5, 154.54], [154.84, 154.91], [155.08, 155.12], [155.35, 155.58], [155.63, 155.97], [156.1, 156.23], [156.31, 156.44], [156.54, 156.59]]",bird-mixit+tweetynet
compoc,Aythya ferina,xc:609398,xc_609398,0,"[0.999598, 0.926804, 0.115658, 0.940153]",0.9996,0.9996,27.43,0.9818,0.9856,0.985236,65,183.51,184.31,0.8,2,0.43,0.4625,"[[183.51, 183.54], [183.91, 184.31]]",bird-mixit+tweetynet
compoc,Aythya ferina,xc:609398,xc_609398,0,"[0.999598, 0.926804, 0.115658, 0.940153]",0.9996,0.9996,29.52,0.956,0.9752,0.974794,16,53.28,57.34,4.06,10,2.38,0.4138,"[[53.28, 53.31], [53.48, 53.58], [53.96, 54.12], [54.38, 55.37], [55.7, 56.03], [56.09, 56.12], [56.24, 56.33], [56.44, 56.54], [56.6, 56.93], [57.12, 57.34]]",bird-mixit+tweetynet
compoc,Aythya ferina,xc:609398,xc_609398,0,"[0.999598, 0.926804, 0.115658, 0.940153]",0.9996,0.9996,26.27,0.9644,0.9748,0.974424,7,16.92,23.01,6.09,15,3.38,0.445,"[[16.92, 17.0], [17.15, 18.08], [18.28, 18.34], [18.64, 18.69], [19.05, 19.16], [19.3, 19.49], [19.66, 19.78], [20.04, 20.21], [20.28, 20.57], [20.7, 20.9], [21.04, 21.07], [21.4, 21.48], [21.68, 22.21], [22.36, 22.85], [22.96, 23.01]]",bird-mixit+tweetynet
compoc,Aythya ferina,xc:609398,xc_609398,0,"[0.999598, 0.926804, 0.115658, 0.940153]",0.9996,0.9996,27.05,0.946,0.9672,0.96679,60,170.07,173.41,3.34,7,1.71,0.488,"[[170.07, 170.1], [170.45, 170.55], [170.78, 171.18], [171.55, 171.58], [171.78, 172.04], [172.34, 172.37], [172.55, 173.41]]",bird-mixit+tweetynet
compoc,Aythya ferina,xc:592689,xc_592689,0,"[0.998451, 0.764606, 0.017368, 0.890175]",0.9985,0.9985,29.91,0.9396,0.9673,0.965889,11,27.23,30.53,3.3,8,2.06,0.3758,"[[27.23, 27.32], [27.58, 28.59], [28.96, 29.1], [29.18, 29.27], [29.44, 29.54], [29.65, 29.75], [29.81, 30.14], [30.33, 30.53]]",bird-mixit+tweetynet
compoc,Aythya ferina,xc:708327,xc_708327,0,"[0.987858, 0.55995, 0.011401, 0.156203]",0.9879,0.9879,24.25,0.9805,0.9767,0.964833,1,7.3,14.52,7.22,16,4.96,0.313,"[[7.3, 7.42], [7.51, 7.58], [7.84, 7.93], [8.12, 8.36], [8.49, 8.53], [8.6, 8.63], [8.73, 9.46], [9.56, 9.75], [9.8, 10.01], [10.22, 10.5], [10.59, 10.67], [11.03, 11.98], [12.11, 12.38], [12.7, 12.8], [12.91, 13.92], [13.97, 14.52]]",bird-mixit+tweetynet
compoc,Aythya ferina,xc:592689,xc_592689,0,"[0.998451, 0.764606, 0.017368, 0.890175]",0.9985,0.9985,23.4,0.9636,0.9645,0.963008,41,97.87,99.42,1.55,6,0.69,0.5548,"[[97.87, 98.0], [98.11, 98.27], [98.39, 98.43], [98.51, 98.54], [98.78, 98.82], [99.13, 99.42]]",bird-mixit+tweetynet
compoc,Aythya ferina,xc:592689,xc_592689,0,"[0.998451, 0.764606, 0.017368, 0.890175]",0.9985,0.9985,25.13,0.939,0.9593,0.957827,4,11.18,12.68,1.5,4,1.28,0.1467,"[[11.18, 11.27], [11.32, 11.38], [11.47, 12.55], [12.63, 12.68]]",bird-mixit+tweetynet
compoc,Aythya ferina,xc:708327,xc_708327,0,"[0.987858, 0.55995, 0.011401, 0.156203]",0.9879,0.9879,22.72,0.9758,0.9666,0.954926,2,14.9,19.81,4.91,12,3.39,0.3096,"[[14.9, 15.66], [15.71, 15.76], [15.87, 16.32], [16.47, 16.57], [16.64, 16.73], [16.87, 16.99], [17.04, 17.71], [18.02, 18.56], [18.66, 18.75], [18.88, 19.07], [19.12, 19.4], [19.76, 19.81]]",bird-mixit+tweetynet
compoc,Aythya ferina,xc:797060,xc_797060,0,"[0.997197, 0.222998, 0.077404, 0.456615]",0.9972,0.9972,29.16,0.9213,0.9576,0.954918,121,196.13,198.59,2.46,6,1.04,0.5772,"[[196.13, 196.43], [196.61, 196.68], [197.0, 197.25], [197.56, 197.7], [197.96, 198.15], [198.5, 198.59]]",bird-mixit+tweetynet
compoc,Aythya ferina,xc:777473,xc_777473,0,"[0.975623, 0.0, 0.0, 0.742223]",0.9756,0.9756,24.32,0.9835,0.9784,0.954573,25,45.76,48.53,2.77,7,2.16,0.2202,"[[45.76, 45.97], [46.04, 46.41], [46.58, 46.66], [46.78, 46.83], [46.91, 47.51], [47.63, 47.96], [48.01, 48.53]]",bird-mixit+tweetynet
compoc,Aythya ferina,xc:299728,xc_299728,0,"[0.998842, 0.155529, 0.599877, 0.427176]",0.9988,0.9988,28.22,0.916,0.954,0.952811,18,37.13,39.23,2.1,8,1.23,0.4143,"[[37.13, 37.16], [37.43, 37.46], [37.52, 37.63], [37.68, 37.88], [38.16, 38.33], [38.38, 38.57], [38.66, 38.79], [38.86, 39.23]]",bird-mixit+tweetynet
compoc,Aythya ferina,xc:994671,xc_994671,0,"[0.958111, 0.0, 0.016646, 0.03458]",0.9581,0.9581,33.07,0.9849,0.9915,0.94992,8,12.68,15.09,2.41,7,1.47,0.39,"[[12.68, 12.86], [13.05, 13.14], [13.37, 13.58], [13.7, 14.32], [14.39, 14.51], [14.6, 14.78], [15.02, 15.09]]",bird-mixit+tweetynet
compoc,Aythya ferina,xc:777473,xc_777473,0,"[0.975623, 0.0, 0.0, 0.742223]",0.9756,0.9756,23.37,0.9815,0.9731,0.949384,24,40.98,45.2,4.22,10,3.04,0.2796,"[[40.98, 41.1], [41.2, 41.36], [41.44, 41.48], [41.61, 41.66], [41.79, 41.85], [41.94, 42.72], [42.82, 42.93], [43.16, 43.69], [43.91, 43.98], [44.08, 45.2]]",bird-mixit+tweetynet
compoc,Aythya ferina,xc:592689,xc_592689,0,"[0.998451, 0.764606, 0.017368, 0.890175]",0.9985,0.9985,27.23,0.9093,0.9492,0.947818,34,78.94,79.77,0.83,1,0.83,0.0,"[[78.94, 79.77]]",bird-mixit+tweetynet
compoc,Aythya ferina,xc:777473,xc_777473,0,"[0.975623, 0.0, 0.0, 0.742223]",0.9756,0.9756,24.52,0.9662,0.9706,0.946939,26,49.04,52.26,3.22,10,2.09,0.3509,"[[49.04, 49.08], [49.17, 49.31], [49.38, 49.72], [49.78, 50.46], [50.55, 50.62], [50.85, 50.97], [51.26, 51.51], [51.57, 51.7], [51.79, 51.95], [52.1, 52.26]]",bird-mixit+tweetynet
compoc,Aythya ferina,xc:797060,xc_797060,0,"[0.997197, 0.222998, 0.077404, 0.456615]",0.9972,0.9972,29.66,0.902,0.9484,0.945752,149,233.96,234.99,1.03,2,0.65,0.3689,"[[233.96, 234.58], [234.96, 234.99]]",bird-mixit+tweetynet
compoc,Aythya ferina,xc:708327,xc_708327,0,"[0.987858, 0.55995, 0.011401, 0.156203]",0.9879,0.9879,21.92,0.9678,0.9571,0.945566,0,0.15,6.73,6.58,18,4.6,0.3009,"[[0.15, 0.31], [0.4, 0.48], [0.56, 1.14], [1.22, 1.49], [1.65, 1.89], [2.04, 2.1], [2.2, 2.54], [2.76, 2.88], [2.97, 3.07], [3.17, 3.27], [3.32, 3.42], [3.61, 3.74], [3.83, 3.99], [4.06, 4.45], [4.61, 5.24], [5.29, 5.6], [5.73, 6.53], [6.7, 6.73]]",bird-mixit+tweetynet
compoc,Aythya ferina,xc:102819,xc_102819,0,"[0.998643, 0.107991, 0.194179, 0.89833]",0.9986,0.9986,26.0,0.9014,0.9429,0.9416,76,110.67,112.85,2.18,8,0.95,0.5642,"[[110.67, 110.71], [110.8, 110.95], [111.06, 111.2], [111.34, 111.43], [111.68, 111.87], [112.06, 112.19], [112.36, 112.41], [112.69, 112.85]]",bird-mixit+tweetynet
compoc,Aythya ferina,xc:102819,xc_102819,0,"[0.998643, 0.107991, 0.194179, 0.89833]",0.9986,0.9986,25.4,0.9035,0.9425,0.941171,81,117.51,121.81,4.3,17,2.48,0.4233,"[[117.51, 117.57], [117.72, 118.37], [118.65, 118.7], [118.76, 118.79], [118.86, 119.15], [119.21, 119.3], [119.43, 119.49], [119.57, 119.62], [119.74, 119.92], [120.01, 120.1], [120.15, 120.2], [120.32, 120.38], [120.43, 120.59], [120.7, 121.16], [121.31, 121.34], [121.53, 121.63], [121.74, 121.81]]",bird-mixit+tweetynet
compoc,Aythya ferina,xc:777473,xc_777473,0,"[0.975623, 0.0, 0.0, 0.742223]",0.9756,0.9756,23.9,0.9534,0.9619,0.938398,23,38.66,40.32,1.66,4,1.05,0.3675,"[[38.66, 39.01], [39.25, 39.37], [39.67, 40.19], [40.26, 40.32]]",bird-mixit+tweetynet
compoc,Aythya ferina,xc:708327,xc_708327,0,"[0.987858, 0.55995, 0.011401, 0.156203]",0.9879,0.9879,21.0,0.969,0.9494,0.937955,5,29.49,37.26,7.77,16,5.68,0.269,"[[29.49, 30.1], [30.17, 30.3], [30.41, 31.03], [31.08, 31.71], [31.95, 32.31], [32.52, 32.67], [32.74, 32.78], [32.9, 32.94], [33.23, 33.52], [33.73, 33.87], [33.96, 34.27], [34.33, 34.42], [34.52, 34.79], [34.85, 35.03], [35.27, 36.29], [36.46, 37.26]]",bird-mixit+tweetynet
