species_code,recording_id,safe_id,note_idx,onset,offset,method,rms_denoised,rms_original,snr_improvement,duration,rms_rank
norsho,xc:501879,xc_501879,150,0.0,0.24,biodenoising,,,,,
norsho,xc:617375,xc_617375,66,0.0,0.16,biodenoising,,,,,
norsho,xc:617375,xc_617375,68,0.0,0.21,biodenoising,,,,,
norsho,xc:617375,xc_617375,71,0.0,0.23,biodenoising,,,,,
norsho,xc:644498,xc_644498,0,0.0,0.51,biodenoising,,,,,
norsho,xc:644498,xc_644498,2,0.0,0.19,biodenoising,,,,,
norsho,xc:644498,xc_644498,3,0.0,0.56,biodenoising,,,,,
norsho,xc:683730,xc_683730,21,0.0,1.79,biodenoising,,,,,
norsho,xc:683730,xc_683730,34,0.0,0.68,biodenoising,,,,,
norsho,xc:683730,xc_683730,37,0.0,0.23,biodenoising,,,,,
norsho,xc:683730,xc_683730,40,0.0,0.63,biodenoising,,,,,
norsho,xc:683730,xc_683730,45,0.0,0.33,biodenoising,,,,,
norsho,xc:692984,xc_692984,6,0.0,0.13,biodenoising,,,,,
norsho,xc:692984,xc_692984,12,0.0,0.14,biodenoising,,,,,
norsho,xc:692984,xc_692984,14,0.0,0.16,biodenoising,,,,,
norsho,xc:692984,xc_692984,17,0.0,0.16,biodenoising,,,,,
norsho,xc:692984,xc_692984,21,0.0,0.17,biodenoising,,,,,
norsho,xc:706887,xc_706887,9,0.0,3.29,biodenoising,,,,,
norsho,xc:706887,xc_706887,11,0.0,8.0,biodenoising,,,,,
norsho,xc:706887,xc_706887,45,0.0,0.97,biodenoising,,,,,
norsho,xc:706887,xc_706887,48,0.0,0.59,biodenoising,,,,,
norsho,xc:706887,xc_706887,64,0.0,0.56,biodenoising,,,,,
norsho,xc:800553,xc_800553,5,0.0,0.17,biodenoising,,,,,
norsho,xc:800553,xc_800553,11,0.0,0.17,biodenoising,,,,,
norsho,xc:800553,xc_800553,13,0.0,0.17,biodenoising,,,,,
norsho,xc:800553,xc_800553,15,0.0,0.2,biodenoising,,,,,
norsho,xc:800553,xc_800553,18,0.0,0.21,biodenoising,,,,,
norsho,xc:800991,xc_800991,4,0.0,6.63,biodenoising,,,,,
origre,xc:268302,xc_268302,4,0.0,0.19,biodenoising,,,,,
origre,xc:268302,xc_268302,23,0.0,0.59,biodenoising,,,,,
origre,xc:268302,xc_268302,42,0.0,0.11,biodenoising,,,,,
origre,xc:268302,xc_268302,46,0.0,0.14,biodenoising,,,,,
origre,xc:285949,xc_285949,2,0.0,1.35,biodenoising,,,,,
origre,xc:285949,xc_285949,3,0.0,1.09,biodenoising,,,,,
origre,xc:285949,xc_285949,4,0.0,1.26,biodenoising,,,,,
origre,xc:285949,xc_285949,13,0.0,1.25,biodenoising,,,,,
origre,xc:285949,xc_285949,44,0.0,1.03,biodenoising,,,,,
origre,xc:401718,xc_401718,2,0.0,0.37,biodenoising,,,,,
origre,xc:401718,xc_401718,9,0.0,0.25,biodenoising,,,,,
origre,xc:401718,xc_401718,11,0.0,0.07,biodenoising,,,,,
origre,xc:401718,xc_401718,18,0.0,0.09,biodenoising,,,,,
origre,xc:401718,xc_401718,20,0.0,0.12,biodenoising,,,,,
origre,xc:451340,xc_451340,3,0.0,0.26,biodenoising,,,,,
origre,xc:451340,xc_451340,6,0.0,0.3,biodenoising,,,,,
origre,xc:451340,xc_451340,45,0.0,0.38,biodenoising,,,,,
origre,xc:451340,xc_451340,58,0.0,0.33,biodenoising,,,,,
origre,xc:451340,xc_451340,69,0.0,0.32,biodenoising,,,,,
origre,xc:733017,xc_733017,1,0.0,0.56,biodenoising,,,,,
origre,xc:733017,xc_733017,4,0.0,0.44,biodenoising,,,,,
origre,xc:733017,xc_733017,19,0.0,0.33,biodenoising,,,,,
origre,xc:733017,xc_733017,35,0.0,0.46,biodenoising,,,,,
origre,xc:733017,xc_733017,50,0.0,0.16,biodenoising,,,,,
origre,xc:733024,xc_733024,39,0.0,0.55,biodenoising,,,,,
origre,xc:733024,xc_733024,50,0.0,0.51,biodenoising,,,,,
origre,xc:733024,xc_733024,54,0.0,0.47,biodenoising,,,,,
origre,xc:733024,xc_733024,58,0.0,0.72,biodenoising,,,,,
origre,xc:733024,xc_733024,75,0.0,0.78,biodenoising,,,,,
origre,xc:872882,xc_872882,11,0.0,0.49,biodenoising,,,,,
origre,xc:872882,xc_872882,16,0.0,0.58,biodenoising,,,,,
origre,xc:872882,xc_872882,18,0.0,0.65,biodenoising,,,,,
origre,xc:872882,xc_872882,19,0.0,0.73,biodenoising,,,,,
origre,xc:872882,xc_872882,20,0.0,0.61,biodenoising,,,,,
origre,xc:872884,xc_872884,1,0.0,0.76,biodenoising,,,,,
origre,xc:872884,xc_872884,14,0.0,0.87,biodenoising,,,,,
origre,xc:872884,xc_872884,26,0.0,0.69,biodenoising,,,,,
origre,xc:872884,xc_872884,27,0.0,0.9,biodenoising,,,,,
origre,xc:872884,xc_872884,28,0.0,1.63,biodenoising,,,,,
origre,xc:992580,xc_992580,61,0.0,0.97,biodenoising,,,,,
origre,xc:992580,xc_992580,66,0.0,0.93,biodenoising,,,,,
origre,xc:992580,xc_992580,76,0.0,1.06,biodenoising,,,,,
origre,xc:992580,xc_992580,83,0.0,0.98,biodenoising,,,,,
origre,xc:992580,xc_992580,106,0.0,1.01,biodenoising,,,,,
ortdov,xc:1009283,xc_1009283,46,0.0,0.26,biodenoising,,,,,
ortdov,xc:1009283,xc_1009283,48,0.0,0.35,biodenoising,,,,,
ortdov,xc:1009283,xc_1009283,53,0.0,0.25,biodenoising,,,,,
ortdov,xc:1009283,xc_1009283,54,0.0,0.5,biodenoising,,,,,
ortdov,xc:1009283,xc_1009283,57,0.0,0.37,biodenoising,,,,,
ortdov,xc:327475,xc_327475,41,0.0,0.27,biodenoising,,,,,
ortdov,xc:327475,xc_327475,45,0.0,0.28,biodenoising,,,,,
ortdov,xc:327475,xc_327475,78,0.0,0.44,biodenoising,,,,,
ortdov,xc:327475,xc_327475,79,0.0,3.06,biodenoising,,,,,
ortdov,xc:327475,xc_327475,81,0.0,2.37,biodenoising,,,,,
ortdov,xc:428975,xc_428975,13,0.0,0.31,biodenoising,,,,,
ortdov,xc:428975,xc_428975,16,0.0,0.35,biodenoising,,,,,
ortdov,xc:428975,xc_428975,20,0.0,0.33,biodenoising,,,,,
ortdov,xc:428975,xc_428975,23,0.0,0.38,biodenoising,,,,,
ortdov,xc:428975,xc_428975,47,0.0,0.45,biodenoising,,,,,
ortdov,xc:473070,xc_473070,9,0.0,0.75,biodenoising,,,,,
ortdov,xc:473070,xc_473070,10,0.0,0.42,biodenoising,,,,,
ortdov,xc:473070,xc_473070,12,0.0,0.76,biodenoising,,,,,
ortdov,xc:473070,xc_473070,15,0.0,0.75,biodenoising,,,,,
ortdov,xc:473070,xc_473070,21,0.0,0.85,biodenoising,,,,,
ortdov,xc:473071,xc_473071,13,0.0,0.76,biodenoising,,,,,
ortdov,xc:473071,xc_473071,18,0.0,0.75,biodenoising,,,,,
ortdov,xc:618817,xc_618817,0,0.0,0.45,biodenoising,,,,,
ortdov,xc:618817,xc_618817,1,0.0,0.55,biodenoising,,,,,
ortdov,xc:618817,xc_618817,2,0.0,0.62,biodenoising,,,,,
ortdov,xc:618817,xc_618817,4,0.0,0.35,biodenoising,,,,,
ortdov,xc:618817,xc_618817,9,0.0,0.46,biodenoising,,,,,
ortdov,xc:655377,xc_655377,4,0.0,0.37,biodenoising,,,,,
ortdov,xc:655377,xc_655377,6,0.0,0.69,biodenoising,,,,,
ortdov,xc:655377,xc_655377,7,0.0,0.33,biodenoising,,,,,
ortdov,xc:655377,xc_655377,8,0.0,0.45,biodenoising,,,,,
ortdov,xc:655377,xc_655377,9,0.0,1.92,biodenoising,,,,,
ortdov,xc:657028,xc_657028,9,0.0,0.97,biodenoising,,,,,
ortdov,xc:657028,xc_657028,12,0.0,0.76,biodenoising,,,,,
ortdov,xc:723155,xc_723155,0,0.0,0.72,biodenoising,,,,,
ortdov,xc:723155,xc_723155,1,0.0,0.35,biodenoising,,,,,
ortdov,xc:723155,xc_723155,2,0.0,0.38,biodenoising,,,,,
ortdov,xc:723155,xc_723155,4,0.0,0.34,biodenoising,,,,,
ortdov,xc:723155,xc_723155,11,0.0,0.33,biodenoising,,,,,
ortdov,xc:787976,xc_787976,1,0.0,6.21,biodenoising,,,,,
ortdov,xc:787976,xc_787976,11,0.0,8.0,biodenoising,,,,,
ortdov,xc:787976,xc_787976,12,0.0,6.08,biodenoising,,,,,
ortdov,xc:787976,xc_787976,16,0.0,8.0,biodenoising,,,,,
ortdov,xc:787976,xc_787976,21,0.0,0.55,biodenoising,,,,,
ortdov,xc:844594,xc_844594,4,0.0,0.66,biodenoising,,,,,
ortdov,xc:844594,xc_844594,7,0.0,0.68,biodenoising,,,,,
ortdov,xc:844594,xc_844594,10,0.0,0.68,biodenoising,,,,,
ortdov,xc:872802,xc_872802,9,0.0,0.47,biodenoising,,,,,
ortdov,xc:872802,xc_872802,12,0.0,0.49,biodenoising,,,,,
ortdov,xc:872802,xc_872802,20,0.0,0.41,biodenoising,,,,,
ortdov,xc:872802,xc_872802,24,0.0,0.38,biodenoising,,,,,
ortdov,xc:872802,xc_872802,26,0.0,0.37,biodenoising,,,,,
ortdov,xc:872831,xc_872831,10,0.0,0.56,biodenoising,,,,,
ortdov,xc:872831,xc_872831,12,0.0,0.57,biodenoising,,,,,
ortdov,xc:872831,xc_872831,13,0.0,0.35,biodenoising,,,,,
ortdov,xc:872831,xc_872831,15,0.0,0.54,biodenoising,,,,,
ortdov,xc:875245,xc_875245,10,0.0,0.4,biodenoising,,,,,
ortdov,xc:875245,xc_875245,12,0.0,0.78,biodenoising,,,,,
ortdov,xc:875245,xc_875245,13,0.0,0.36,biodenoising,,,,,
ortdov,xc:875245,xc_875245,15,0.0,0.82,biodenoising,,,,,
ortdov,xc:875245,xc_875245,18,0.0,0.84,biodenoising,,,,,
ortdov,xc:875246,xc_875246,6,0.0,0.83,biodenoising,,,,,
ortdov,xc:875246,xc_875246,7,0.0,0.39,biodenoising,,,,,
ortdov,xc:875246,xc_875246,9,0.0,0.8,biodenoising,,,,,
ortdov,xc:875246,xc_875246,12,0.0,0.79,biodenoising,,,,,
ortdov,xc:875246,xc_875246,15,0.0,0.82,biodenoising,,,,,
ortdov,xc:955876,xc_955876,3,0.0,0.46,biodenoising,,,,,
ortdov,xc:955876,xc_955876,4,0.0,0.64,biodenoising,,,,,
ortdov,xc:955876,xc_955876,5,0.0,7.52,biodenoising,,,,,
ortdov,xc:955876,xc_955876,6,0.0,2.35,biodenoising,,,,,
osprey,xc:118482,xc_118482,15,0.0,0.5,biodenoising,,,,,
osprey,xc:118482,xc_118482,31,0.0,0.27,biodenoising,,,,,
osprey,xc:118482,xc_118482,37,0.0,0.51,biodenoising,,,,,
osprey,xc:118482,xc_118482,40,0.0,0.56,biodenoising,,,,,
osprey,xc:118482,xc_118482,41,0.0,0.43,biodenoising,,,,,
osprey,xc:166110,xc_166110,25,0.0,8.0,biodenoising,,,,,
osprey,xc:166110,xc_166110,28,0.0,2.67,biodenoising,,,,,
osprey,xc:18375,xc_18375,1,0.0,0.22,biodenoising,,,,,
osprey,xc:18375,xc_18375,4,0.0,2.37,biodenoising,,,,,
osprey,xc:18375,xc_18375,11,0.0,4.92,biodenoising,,,,,
osprey,xc:272312,xc_272312,30,0.0,0.97,biodenoising,,,,,
osprey,xc:272312,xc_272312,59,0.0,0.16,biodenoising,,,,,
osprey,xc:272312,xc_272312,61,0.0,1.56,biodenoising,,,,,
osprey,xc:272312,xc_272312,72,0.0,0.1,biodenoising,,,,,
osprey,xc:272312,xc_272312,84,0.0,1.12,biodenoising,,,,,
osprey,xc:333145,xc_333145,4,0.0,0.56,biodenoising,,,,,
osprey,xc:333145,xc_333145,6,0.0,0.56,biodenoising,,,,,
osprey,xc:333145,xc_333145,36,0.0,0.37,biodenoising,,,,,
osprey,xc:333145,xc_333145,37,0.0,0.45,biodenoising,,,,,
osprey,xc:333145,xc_333145,38,0.0,0.37,biodenoising,,,,,
osprey,xc:466220,xc_466220,20,0.0,1.68,biodenoising,,,,,
osprey,xc:511013,xc_511013,13,0.0,0.09,biodenoising,,,,,
osprey,xc:511013,xc_511013,15,0.0,0.09,biodenoising,,,,,
osprey,xc:511013,xc_511013,18,0.0,0.15,biodenoising,,,,,
osprey,xc:511013,xc_511013,23,0.0,0.11,biodenoising,,,,,
osprey,xc:511013,xc_511013,25,0.0,0.11,biodenoising,,,,,
osprey,xc:588905,xc_588905,1,0.0,0.97,biodenoising,,,,,
osprey,xc:588905,xc_588905,5,0.0,0.55,biodenoising,,,,,
osprey,xc:588905,xc_588905,8,0.0,3.12,biodenoising,,,,,
osprey,xc:588905,xc_588905,20,0.0,1.58,biodenoising,,,,,
osprey,xc:588905,xc_588905,21,0.0,0.3,biodenoising,,,,,
osprey,xc:588910,xc_588910,5,0.0,2.94,biodenoising,,,,,
osprey,xc:588910,xc_588910,58,0.0,1.07,biodenoising,,,,,
osprey,xc:588910,xc_588910,59,0.0,0.45,biodenoising,,,,,
osprey,xc:588910,xc_588910,61,0.0,1.34,biodenoising,,,,,
osprey,xc:588910,xc_588910,62,0.0,0.42,biodenoising,,,,,
osprey,xc:592797,xc_592797,3,0.0,0.26,biodenoising,,,,,
osprey,xc:592797,xc_592797,5,0.0,0.38,biodenoising,,,,,
osprey,xc:592797,xc_592797,6,0.0,0.37,biodenoising,,,,,
osprey,xc:592797,xc_592797,7,0.0,0.39,biodenoising,,,,,
osprey,xc:592797,xc_592797,8,0.0,0.36,biodenoising,,,,,
osprey,xc:664256,xc_664256,4,0.0,0.52,biodenoising,,,,,
osprey,xc:664256,xc_664256,7,0.0,0.47,biodenoising,,,,,
osprey,xc:664256,xc_664256,10,0.0,0.43,biodenoising,,,,,
osprey,xc:664256,xc_664256,52,0.0,0.48,biodenoising,,,,,
osprey,xc:664256,xc_664256,57,0.0,0.61,biodenoising,,,,,
osprey,xc:796760,xc_796760,3,0.0,2.46,biodenoising,,,,,
osprey,xc:915827,xc_915827,2,0.0,1.55,biodenoising,,,,,
palthr1,xc:637017,xc_637017,0,0.0,0.45,biodenoising,,,,,
palthr1,xc:637017,xc_637017,9,0.0,0.83,biodenoising,,,,,
palthr1,xc:637017,xc_637017,28,0.0,0.23,biodenoising,,,,,
palthr1,xc:637017,xc_637017,29,0.0,0.35,biodenoising,,,,,
palthr1,xc:637017,xc_637017,38,0.0,1.03,biodenoising,,,,,
palthr1,xc:652386,xc_652386,42,0.0,0.38,biodenoising,,,,,
palthr1,xc:652386,xc_652386,43,0.0,0.83,biodenoising,,,,,
palthr1,xc:652386,xc_652386,44,0.0,2.27,biodenoising,,,,,
palthr1,xc:652386,xc_652386,45,0.0,2.65,biodenoising,,,,,
palthr1,xc:652386,xc_652386,47,0.0,0.07,biodenoising,,,,,
palthr1,xc:707803,xc_707803,112,0.0,0.46,biodenoising,,,,,
palthr1,xc:707803,xc_707803,122,0.0,1.42,biodenoising,,,,,
palthr1,xc:707803,xc_707803,131,0.0,2.16,biodenoising,,,,,
palthr1,xc:707803,xc_707803,137,0.0,2.25,biodenoising,,,,,
palthr1,xc:707803,xc_707803,140,0.0,0.4,biodenoising,,,,,
palthr1,xc:761447,xc_761447,0,0.0,0.19,biodenoising,,,,,
palthr1,xc:772404,xc_772404,5,0.0,2.27,biodenoising,,,,,
palthr1,xc:780155,xc_780155,3,0.0,6.45,biodenoising,,,,,
palthr1,xc:878403,xc_878403,22,0.0,4.21,biodenoising,,,,,
palthr1,xc:878403,xc_878403,31,0.0,2.93,biodenoising,,,,,
palthr1,xc:878403,xc_878403,32,0.0,2.57,biodenoising,,,,,
palthr1,xc:878403,xc_878403,35,0.0,2.89,biodenoising,,,,,
palthr1,xc:878403,xc_878403,36,0.0,5.29,biodenoising,,,,,
palthr1,xc:879574,xc_879574,2,0.0,0.84,biodenoising,,,,,
palthr1,xc:893999,xc_893999,2,0.0,0.63,biodenoising,,,,,
palthr1,xc:893999,xc_893999,28,0.0,0.78,biodenoising,,,,,
palthr1,xc:972443,xc_972443,2,0.0,0.83,biodenoising,,,,,
palthr1,xc:99374,xc_99374,0,0.0,8.0,biodenoising,,,,,
palthr1,xc:99374,xc_99374,1,0.0,2.71,biodenoising,,,,,
palthr1,xc:99374,xc_99374,2,0.0,4.32,biodenoising,,,,,
palthr1,xc:99374,xc_99374,7,0.0,3.67,biodenoising,,,,,
palthr1,xc:99374,xc_99374,9,0.0,7.7,biodenoising,,,,,
pygwoo1,xc:155674,xc_155674,1,0.0,0.22,biodenoising,,,,,
pygwoo1,xc:155674,xc_155674,4,0.0,0.62,biodenoising,,,,,
pygwoo1,xc:155674,xc_155674,18,0.0,0.23,biodenoising,,,,,
pygwoo1,xc:155674,xc_155674,22,0.0,0.24,biodenoising,,,,,
pygwoo1,xc:155674,xc_155674,26,0.0,0.67,biodenoising,,,,,
pygwoo1,xc:155862,xc_155862,6,0.0,0.5,biodenoising,,,,,
pygwoo1,xc:155862,xc_155862,10,0.0,1.67,biodenoising,,,,,
pygwoo1,xc:155862,xc_155862,12,0.0,0.97,biodenoising,,,,,
pygwoo1,xc:155862,xc_155862,21,0.0,3.08,biodenoising,,,,,
pygwoo1,xc:155862,xc_155862,24,0.0,0.62,biodenoising,,,,,
pygwoo1,xc:267394,xc_267394,26,0.0,0.48,biodenoising,,,,,
pygwoo1,xc:267394,xc_267394,78,0.0,0.32,biodenoising,,,,,
pygwoo1,xc:267394,xc_267394,228,0.0,0.94,biodenoising,,,,,
pygwoo1,xc:267394,xc_267394,247,0.0,0.38,biodenoising,,,,,
pygwoo1,xc:267394,xc_267394,255,0.0,1.61,biodenoising,,,,,
pygwoo1,xc:267395,xc_267395,2,0.0,2.91,biodenoising,,,,,
pygwoo1,xc:267412,xc_267412,4,0.0,0.21,biodenoising,,,,,
pygwoo1,xc:267412,xc_267412,29,0.0,2.06,biodenoising,,,,,
pygwoo1,xc:267412,xc_267412,30,0.0,0.22,biodenoising,,,,,
pygwoo1,xc:267412,xc_267412,31,0.0,0.2,biodenoising,,,,,
pygwoo1,xc:267415,xc_267415,6,0.0,2.79,biodenoising,,,,,
pygwoo1,xc:267415,xc_267415,53,0.0,0.46,biodenoising,,,,,
pygwoo1,xc:267415,xc_267415,94,0.0,0.85,biodenoising,,,,,
pygwoo1,xc:267415,xc_267415,101,0.0,2.12,biodenoising,,,,,
pygwoo1,xc:285870,xc_285870,49,0.0,0.84,biodenoising,,,,,
pygwoo1,xc:285870,xc_285870,52,0.0,0.44,biodenoising,,,,,
pygwoo1,xc:285870,xc_285870,54,0.0,0.46,biodenoising,,,,,
pygwoo1,xc:797112,xc_797112,1,0.0,0.45,biodenoising,,,,,
pygwoo1,xc:797112,xc_797112,4,0.0,0.62,biodenoising,,,,,
pygwoo1,xc:797722,xc_797722,49,0.0,0.36,biodenoising,,,,,
pygwoo1,xc:797723,xc_797723,5,0.0,0.06,biodenoising,,,,,
pygwoo1,xc:797723,xc_797723,6,0.0,0.11,biodenoising,,,,,
pygwoo1,xc:797723,xc_797723,8,0.0,0.31,biodenoising,,,,,
pygwoo1,xc:797723,xc_797723,25,0.0,0.23,biodenoising,,,,,
pygwoo1,xc:797723,xc_797723,26,0.0,0.15,biodenoising,,,,,
pygwoo1,xc:804650,xc_804650,6,0.0,0.42,biodenoising,,,,,
pygwoo1,xc:804650,xc_804650,13,0.0,0.53,biodenoising,,,,,
pygwoo1,xc:804650,xc_804650,16,0.0,0.4199,biodenoising,,,,,
pygwoo1,xc:804650,xc_804650,20,0.0,0.42,biodenoising,,,,,
pygwoo1,xc:804650,xc_804650,56,0.0,0.42,biodenoising,,,,,
pygwoo1,xc:858022,xc_858022,0,0.0,0.12,biodenoising,,,,,
pygwoo1,xc:858022,xc_858022,7,0.0,0.12,biodenoising,,,,,
pygwoo1,xc:858022,xc_858022,9,0.0,0.12,biodenoising,,,,,
pygwoo1,xc:858022,xc_858022,11,0.0,0.12,biodenoising,,,,,
pygwoo1,xc:858022,xc_858022,12,0.0,0.12,biodenoising,,,,,
rocpig,xc:1023563,xc_1023563,25,0.0,0.41,biodenoising,,,,,
rocpig,xc:1046372,xc_1046372,1,0.0,0.21,biodenoising,,,,,
rocpig,xc:121680,xc_121680,15,0.0,0.99,biodenoising,,,,,
rocpig,xc:121680,xc_121680,36,0.0,0.69,biodenoising,,,,,
rocpig,xc:121680,xc_121680,45,0.0,1.14,biodenoising,,,,,
rocpig,xc:121680,xc_121680,46,0.0,0.92,biodenoising,,,,,
rocpig,xc:121680,xc_121680,52,0.0,0.74,biodenoising,,,,,
rocpig,xc:266224,xc_266224,4,0.0,0.21,biodenoising,,,,,
rocpig,xc:266224,xc_266224,5,0.0,0.87,biodenoising,,,,,
rocpig,xc:266224,xc_266224,17,0.0,0.26,biodenoising,,,,,
rocpig,xc:266224,xc_266224,18,0.0,0.26,biodenoising,,,,,
rocpig,xc:266224,xc_266224,19,0.0,0.39,biodenoising,,,,,
rocpig,xc:269761,xc_269761,1,0.0,2.58,biodenoising,,,,,
rocpig,xc:269761,xc_269761,2,0.0,0.72,biodenoising,,,,,
rocpig,xc:269761,xc_269761,21,0.0,1.04,biodenoising,,,,,
rocpig,xc:269761,xc_269761,22,0.0,1.39,biodenoising,,,,,
rocpig,xc:269761,xc_269761,23,0.0,0.71,biodenoising,,,,,
rocpig,xc:348079,xc_348079,0,0.0,0.44,biodenoising,,,,,
rocpig,xc:348079,xc_348079,1,0.0,0.59,biodenoising,,,,,
rocpig,xc:348079,xc_348079,2,0.0,1.13,biodenoising,,,,,
rocpig,xc:348079,xc_348079,5,0.0,0.49,biodenoising,,,,,
rocpig,xc:348079,xc_348079,6,0.0,0.61,biodenoising,,,,,
rocpig,xc:349161,xc_349161,21,0.0,0.89,biodenoising,,,,,
rocpig,xc:349161,xc_349161,24,0.0,1.04,biodenoising,,,,,
rocpig,xc:349161,xc_349161,26,0.0,1.08,biodenoising,,,,,
rocpig,xc:349161,xc_349161,32,0.0,1.22,biodenoising,,,,,
rocpig,xc:349161,xc_349161,34,0.0,0.92,biodenoising,,,,,
rocpig,xc:48676,xc_48676,5,0.0,1.02,biodenoising,,,,,
rocpig,xc:48676,xc_48676,7,0.0,1.12,biodenoising,,,,,
rocpig,xc:48676,xc_48676,8,0.0,1.12,biodenoising,,,,,
rocpig,xc:48676,xc_48676,10,0.0,1.05,biodenoising,,,,,
rocpig,xc:48676,xc_48676,11,0.0,1.07,biodenoising,,,,,
rocpig,xc:486873,xc_486873,4,0.0,0.68,biodenoising,,,,,
rocpig,xc:486873,xc_486873,10,0.0,1.41,biodenoising,,,,,
rocpig,xc:486873,xc_486873,12,0.0,1.45,biodenoising,,,,,
rocpig,xc:486873,xc_486873,15,0.0,1.44,biodenoising,,,,,
rocpig,xc:486873,xc_486873,18,0.0,1.43,biodenoising,,,,,
rocpig,xc:488175,xc_488175,3,0.0,1.61,biodenoising,,,,,
rocpig,xc:488175,xc_488175,4,0.0,1.31,biodenoising,,,,,
rocpig,xc:488175,xc_488175,14,0.0,1.51,biodenoising,,,,,
rocpig,xc:488175,xc_488175,15,0.0,1.65,biodenoising,,,,,
rocpig,xc:488175,xc_488175,22,0.0,2.38,biodenoising,,,,,
rocpig,xc:51716,xc_51716,15,0.0,1.06,biodenoising,,,,,
rocpig,xc:51716,xc_51716,17,0.0,0.73,biodenoising,,,,,
rocpig,xc:51716,xc_51716,18,0.0,0.95,biodenoising,,,,,
rocpig,xc:51716,xc_51716,19,0.0,1.18,biodenoising,,,,,
rocpig,xc:51716,xc_51716,20,0.0,1.5,biodenoising,,,,,
rocpig,xc:645563,xc_645563,122,0.0,3.67,biodenoising,,,,,
rocpig,xc:645563,xc_645563,170,0.0,0.59,biodenoising,,,,,
rocpig,xc:645563,xc_645563,171,0.0,1.15,biodenoising,,,,,
rocpig,xc:645563,xc_645563,210,0.0,0.79,biodenoising,,,,,
rocpig,xc:645563,xc_645563,223,0.0,0.38,biodenoising,,,,,
rocpig,xc:706902,xc_706902,1,0.0,4.19,biodenoising,,,,,
rocpig,xc:706902,xc_706902,3,0.0,1.19,biodenoising,,,,,
rocpig,xc:706902,xc_706902,7,0.0,0.8,biodenoising,,,,,
rocpig,xc:706902,xc_706902,106,0.0,0.63,biodenoising,,,,,
rocpig,xc:706902,xc_706902,121,0.0,0.33,biodenoising,,,,,
rocpig,xc:825052,xc_825052,3,0.0,1.03,biodenoising,,,,,
rocpig,xc:825052,xc_825052,4,0.0,0.47,biodenoising,,,,,
rocpig,xc:825052,xc_825052,26,0.0,0.39,biodenoising,,,,,
rocpig,xc:825052,xc_825052,29,0.0,0.84,biodenoising,,,,,
rocpig,xc:825052,xc_825052,33,0.0,0.69,biodenoising,,,,,
skylar,xc:138228,xc_138228,1,0.0,0.47,biodenoising,,,,,
skylar,xc:138228,xc_138228,12,0.0,1.14,biodenoising,,,,,
skylar,xc:138228,xc_138228,25,0.0,0.59,biodenoising,,,,,
skylar,xc:138228,xc_138228,33,0.0,1.14,biodenoising,,,,,
skylar,xc:138228,xc_138228,41,0.0,0.61,biodenoising,,,,,
skylar,xc:180733,xc_180733,2,0.0,1.81,biodenoising,,,,,
skylar,xc:180733,xc_180733,3,0.0,8.0,biodenoising,,,,,
skylar,xc:180733,xc_180733,4,0.0,6.01,biodenoising,,,,,
skylar,xc:180733,xc_180733,5,0.0,0.27,biodenoising,,,,,
skylar,xc:287131,xc_287131,0,0.0,8.0,biodenoising,,,,,
skylar,xc:287131,xc_287131,1,0.0,5.52,biodenoising,,,,,
skylar,xc:288761,xc_288761,0,0.0,8.0,biodenoising,,,,,
skylar,xc:35949,xc_35949,0,0.0,8.0,biodenoising,,,,,
skylar,xc:35949,xc_35949,1,0.0,8.0,biodenoising,,,,,
skylar,xc:35949,xc_35949,3,0.0,8.0,biodenoising,,,,,
skylar,xc:35949,xc_35949,4,0.0,8.0,biodenoising,,,,,
skylar,xc:35949,xc_35949,5,0.0,4.68,biodenoising,,,,,
skylar,xc:583693,xc_583693,2,0.0,6.93,biodenoising,,,,,
skylar,xc:607294,xc_607294,0,0.0,1.02,biodenoising,,,,,
skylar,xc:607294,xc_607294,1,0.0,1.3,biodenoising,,,,,
skylar,xc:627311,xc_627311,64,0.0,8.0,biodenoising,,,,,
skylar,xc:627311,xc_627311,65,0.0,8.0,biodenoising,,,,,
skylar,xc:627311,xc_627311,68,0.0,8.0,biodenoising,,,,,
skylar,xc:627311,xc_627311,69,0.0,8.0,biodenoising,,,,,
skylar,xc:627311,xc_627311,70,0.0,8.0,biodenoising,,,,,
skylar,xc:704675,xc_704675,5,0.0,2.6,biodenoising,,,,,
skylar,xc:704675,xc_704675,6,0.0,0.34,biodenoising,,,,,
skylar,xc:718610,xc_718610,5,0.0,5.81,biodenoising,,,,,
skylar,xc:718610,xc_718610,7,0.0,3.43,biodenoising,,,,,
skylar,xc:718610,xc_718610,8,0.0,4.58,biodenoising,,,,,
skylar,xc:718610,xc_718610,11,0.0,0.66,biodenoising,,,,,
skylar,xc:718610,xc_718610,13,0.0,1.41,biodenoising,,,,,
skylar,xc:797675,xc_797675,0,0.0,0.26,biodenoising,,,,,
skylar,xc:812075,xc_812075,1,0.0,8.0,biodenoising,,,,,
skylar,xc:812075,xc_812075,2,0.0,7.97,biodenoising,,,,,
skylar,xc:812075,xc_812075,3,0.0,4.6,biodenoising,,,,,
skylar,xc:917689,xc_917689,1,0.0,8.0,biodenoising,,,,,
skylar,xc:917689,xc_917689,2,0.0,8.0,biodenoising,,,,,
skylar,xc:917689,xc_917689,5,0.0,8.0,biodenoising,,,,,
skylar,xc:917689,xc_917689,6,0.0,8.0,biodenoising,,,,,
