species_code,recording_id,safe_id,bout_idx,note_idx,note_onset,note_offset,cluster_id,cluster_prob,quality_score
whcsta1,xc:809875,xc_809875,39,5,65.55,66.19,1,0.7216,0.6309
whcsta1,xc:113529,xc_113529,3,3,17.79,19.29,1,0.7275,0.6303
whcsta1,xc:809875,xc_809875,64,3,108.5,108.9,1,0.8465,0.6296
whcsta1,xc:113529,xc_113529,3,8,20.62,21.53,1,0.7666,0.6125
whcsta1,xc:113529,xc_113529,3,2,16.91,17.64,1,0.7666,0.6046
whcsta1,xc:146051,xc_146051,29,0,63.59,63.95,1,0.817,0.5866
whcsta1,xc:146051,xc_146051,9,0,16.78,17.33,1,0.7938,0.5643
whcsta1,xc:146051,xc_146051,11,6,23.63,24.45,1,0.8091,0.5631
whcsta1,xc:146051,xc_146051,12,2,26.52,26.66,1,0.7162,0.5629
whcsta1,xc:146051,xc_146051,11,5,23.34,23.55,1,0.7306,0.5286
whiwag,xc:67298,xc_67298,14,11,27.39,27.59,3,1.0,0.8543
whiwag,xc:67298,xc_67298,17,1,32.82,33.08,3,0.8502,0.8538
whiwag,xc:67298,xc_67298,19,16,43.32,43.51,3,0.7803,0.8537
whiwag,xc:67298,xc_67298,16,0,31.04,31.23,3,0.8037,0.8528
whiwag,xc:67298,xc_67298,21,1,47.89,48.08,3,0.9222,0.8521
whiwag,xc:187183,xc_187183,13,0,22.53,22.76,0,1.0,0.7419
whiwag,xc:187183,xc_187183,3,0,6.65,6.93,0,1.0,0.7358
whiwag,xc:187183,xc_187183,11,0,18.27,18.59,0,1.0,0.7345
whiwag,xc:201954,xc_201954,0,6,2.93,3.48,1,1.0,0.7298
whiwag,xc:212874,xc_212874,2,1,6.1,6.27,2,1.0,0.71
whiwag,xc:212874,xc_212874,3,8,13.66,14.36,2,1.0,0.7048
whiwag,xc:212874,xc_212874,3,7,13.42,13.55,2,1.0,0.6992
whiwag,xc:201954,xc_201954,2,0,7.14,7.46,1,1.0,0.6707
whiwag,xc:861059,xc_861059,6,0,20.13,28.13,7,0.5981,0.6706
whiwag,xc:861059,xc_861059,5,0,12.13,20.13,7,0.6756,0.6526
whiwag,xc:731463,xc_731463,8,2,24.5,26.52,4,0.6683,0.6479
whiwag,xc:861059,xc_861059,14,0,55.98,59.02,7,0.5489,0.6386
whiwag,xc:297867,xc_297867,15,10,41.61,41.7,6,0.7203,0.6186
whiwag,xc:458681,xc_458681,32,0,88.8,89.75,4,1.0,0.6077
whiwag,xc:759533,xc_759533,1,1,1.89,2.23,4,0.6529,0.6065
whiwag,xc:759533,xc_759533,3,7,6.66,7.0,4,0.6373,0.5991
whiwag,xc:458681,xc_458681,30,0,84.27,86.06,4,0.797,0.5972
whiwag,xc:458681,xc_458681,3,0,9.97,11.35,4,0.862,0.5927
whiwag,xc:731463,xc_731463,9,1,27.58,28.01,4,0.6505,0.5899
whiwag,xc:759533,xc_759533,4,1,8.86,9.19,4,0.6529,0.5869
whiwag,xc:458681,xc_458681,8,1,21.81,22.35,4,0.8945,0.5849
whiwag,xc:458681,xc_458681,50,0,122.07,123.0,4,1.0,0.5829
whiwag,xc:297867,xc_297867,10,1,29.45,29.8,6,1.0,0.57
whiwag,xc:861059,xc_861059,39,0,151.07,159.07,7,0.5943,0.5692
whiwag,xc:297867,xc_297867,16,5,43.97,44.32,6,0.6738,0.563
whiwag,xc:297867,xc_297867,20,11,61.12,61.26,6,0.8767,0.5561
whiwag,xc:297867,xc_297867,10,0,29.14,29.35,6,0.9886,0.5532
whiwag,xc:861059,xc_861059,40,0,159.07,167.07,7,0.664,0.5496
zitcis1,xc:476911,xc_476911,31,6,46.19,46.42,11,1.0,0.8056
zitcis1,xc:828633,xc_828633,4,4,22.35,22.61,5,0.9712,0.8021
zitcis1,xc:828633,xc_828633,3,1,19.37,19.67,5,0.9644,0.7899
zitcis1,xc:476911,xc_476911,15,0,17.38,17.58,11,0.9815,0.7693
zitcis1,xc:476911,xc_476911,32,0,47.6,47.96,11,0.956,0.7638
zitcis1,xc:476911,xc_476911,12,0,13.56,13.78,11,1.0,0.7636
zitcis1,xc:476911,xc_476911,30,3,40.77,40.91,11,1.0,0.7631
zitcis1,xc:828633,xc_828633,4,2,21.55,21.85,5,0.9712,0.7618
zitcis1,xc:828633,xc_828633,3,3,20.04,20.38,5,0.9712,0.7564
zitcis1,xc:644123,xc_644123,9,5,28.95,29.23,1,1.0,0.7554
zitcis1,xc:828633,xc_828633,2,2,11.46,11.83,5,1.0,0.7475
zitcis1,xc:644123,xc_644123,9,8,29.59,30.0,1,1.0,0.7456
zitcis1,xc:644123,xc_644123,9,11,30.61,30.85,1,0.9552,0.7422
zitcis1,xc:644123,xc_644123,9,2,28.06,28.41,1,0.9771,0.7374
zitcis1,xc:753226,xc_753226,1,22,11.51,11.64,13,0.9448,0.7313
zitcis1,xc:753226,xc_753226,1,21,11.27,11.4,13,0.9549,0.7188
zitcis1,xc:753226,xc_753226,0,9,4.41,4.5,13,0.9151,0.7165
zitcis1,xc:1011812,xc_1011812,2,0,8.72,10.37,7,1.0,0.7082
zitcis1,xc:1027807,xc_1027807,2,0,1.89,2.03,9,0.9256,0.7049
zitcis1,xc:1011812,xc_1011812,3,0,10.48,10.75,7,0.8191,0.7016
zitcis1,xc:753226,xc_753226,1,3,6.14,6.26,13,1.0,0.6985
zitcis1,xc:1011812,xc_1011812,1,3,4.5,7.51,7,0.9674,0.6857
zitcis1,xc:753226,xc_753226,1,18,10.5,10.62,13,0.9805,0.6781
zitcis1,xc:1027807,xc_1027807,19,1,19.76,19.96,9,1.0,0.6324
zitcis1,xc:1011812,xc_1011812,0,0,0.02,2.57,7,1.0,0.6317
zitcis1,xc:1011812,xc_1011812,3,3,13.86,14.69,7,1.0,0.6186
zitcis1,xc:1027807,xc_1027807,20,0,20.65,20.85,9,0.9449,0.6106
zitcis1,xc:359154,xc_359154,3,0,5.8,6.16,0,1.0,0.6105
zitcis1,xc:1027807,xc_1027807,18,1,18.89,19.07,9,1.0,0.6035
zitcis1,xc:906062,xc_906062,0,6,1.78,1.92,2,1.0,0.6024
zitcis1,xc:359154,xc_359154,2,0,4.22,4.62,0,1.0,0.5998
zitcis1,xc:359154,xc_359154,1,0,2.76,3.77,0,1.0,0.5874
zitcis1,xc:734272,xc_734272,5,0,5.89,6.0,10,1.0,0.5792
zitcis1,xc:301756,xc_301756,16,2,30.84,31.06,10,1.0,0.5561
zitcis1,xc:734272,xc_734272,0,0,0.26,1.03,6,0.8764,0.5534
zitcis1,xc:734272,xc_734272,0,1,1.17,1.31,10,1.0,0.5528
zitcis1,xc:644123,xc_644123,4,11,11.5,11.66,4,0.865,0.5524
zitcis1,xc:906062,xc_906062,0,3,0.96,1.08,2,1.0,0.5397
zitcis1,xc:906062,xc_906062,1,0,6.6,6.84,2,1.0,0.5371
zitcis1,xc:1027807,xc_1027807,8,2,7.32,7.45,8,1.0,0.5365
zitcis1,xc:195732,xc_195732,2,0,4.96,10.07,6,1.0,0.5333
zitcis1,xc:195732,xc_195732,1,0,0.15,1.24,6,1.0,0.4787
zitcis1,xc:337541,xc_337541,12,1,20.12,20.42,8,1.0,0.4774
